"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day"
"VNP46A4.A2016001.h28v05.001.2021124201737.h5","2021-05-05 07:28",26052977,1620199693,3558886565,"1b55456a75f280ede924fc6ea424cbc2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v05.001.2021124201737.h5",2016,"001"
"VNP46A4.A2016001.h28v06.001.2021124180836.h5","2021-05-05 04:03",20220450,1620187382,1129674165,"584d5fe88da846e4bb437ee4f48709f7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v06.001.2021124180836.h5",2016,"001"
"VNP46A4.A2016001.h28v07.001.2021124175827.h5","2021-05-05 03:55",16943769,1620186915,3282806357,"3eacc7246beeda5fe084637e8ec51df7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v07.001.2021124175827.h5",2016,"001"
"VNP46A4.A2016001.h28v08.001.2021124191241.h5","2021-05-05 06:06",8353746,1620194803,3403672713,"c9e10c64441a1323130575eb2d58ba9d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v08.001.2021124191241.h5",2016,"001"
"VNP46A4.A2016001.h28v09.001.2021124180948.h5","2021-05-05 03:50",7629794,1620186615,323001102,"7591d2f21c6dbb92346fe704e940a19d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v09.001.2021124180948.h5",2016,"001"
"VNP46A4.A2016001.h28v15.001.2021120142046.h5","2021-05-01 00:20",5676042,1619828437,608391355,"2032dbe53f07eb0a74954f95c80b2771","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v15.001.2021120142046.h5",2016,"001"
"VNP46A4.A2016001.h28v16.001.2022263170233.h5","2022-09-20 20:34",12743249,1663706081,743691788,"566c75e047a7533d7dfd5399ff56aa1a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v16.001.2022263170233.h5",2016,"001"
"VNP46A4.A2016001.h28v17.001.2022263162713.h5","2022-09-20 17:19",1834599,1663694348,1454648030,"467348363b0c352ad5b6ab2fe6b4c3e9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h28v17.001.2022263162713.h5",2016,"001"
"VNP46A4.A2016001.h29v01.001.2022263170416.h5","2022-09-20 20:52",16895619,1663707161,3285324901,"dd110ffe85a7d80e4992223f8d9dec43","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v01.001.2022263170416.h5",2016,"001"
"VNP46A4.A2016001.h29v02.001.2021124190936.h5","2021-05-05 03:50",36045093,1620186615,2661820025,"50f243f517e6c548abafe5cc66722b4f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v02.001.2021124190936.h5",2016,"001"
"VNP46A4.A2016001.h29v03.001.2021121003941.h5","2021-05-01 10:00",33893889,1619863235,902194233,"14b3eacd62fb230ce496e5e950f6367e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v03.001.2021121003941.h5",2016,"001"
"VNP46A4.A2016001.h29v04.001.2021124180009.h5","2021-05-05 04:09",29972587,1620187743,131190481,"1c8fc0d38aa5e8ac5e6be29aa083cd35","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v04.001.2021124180009.h5",2016,"001"
"VNP46A4.A2016001.h29v05.001.2021124180145.h5","2021-05-05 04:41",29622788,1620189664,1927236732,"8a504833fc9a4ec5612cb8a03ce5dfa5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v05.001.2021124180145.h5",2016,"001"
"VNP46A4.A2016001.h29v06.001.2021124180202.h5","2021-05-05 04:03",18066106,1620187382,1048567168,"7a15ff3ff71dc2d9f3f2879dc939adc7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v06.001.2021124180202.h5",2016,"001"
"VNP46A4.A2016001.h29v07.001.2021124181132.h5","2021-05-05 03:50",1361025,1620186615,119695759,"c35a16ddece06bed45934a230b930b46","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v07.001.2021124181132.h5",2016,"001"
"VNP46A4.A2016001.h29v08.001.2021125201122.h5","2021-05-06 05:32",7512762,1620279171,2817413648,"ebc2953f5b96f3df5727329b19e98556","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v08.001.2021125201122.h5",2016,"001"
"VNP46A4.A2016001.h29v09.001.2021125201542.h5","2021-05-06 04:47",8918946,1620276471,3921887332,"31259922d63a4c7c6bfaf4d6ee72c84c","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v09.001.2021125201542.h5",2016,"001"
"VNP46A4.A2016001.h29v10.001.2021125201714.h5","2021-05-06 08:12",653451,1620288771,2710290527,"7ad678d31f31eccb77cb1631d043308d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v10.001.2021125201714.h5",2016,"001"
"VNP46A4.A2016001.h29v11.001.2021120143422.h5","2021-05-01 00:36",8858410,1619829395,3954541758,"a5d1ee90f015610d2d56b21eb5045c00","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v11.001.2021120143422.h5",2016,"001"
"VNP46A4.A2016001.h29v12.001.2021120143016.h5","2021-05-01 01:52",4266091,1619833955,3861856069,"854b63cccc00930a301407947484eb1a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v12.001.2021120143016.h5",2016,"001"
"VNP46A4.A2016001.h29v15.001.2021120142821.h5","2021-05-01 00:50",5495345,1619830206,1394391462,"8c0b38b271a511c9649085fafc56f6e9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v15.001.2021120142821.h5",2016,"001"
"VNP46A4.A2016001.h29v16.001.2022263163828.h5","2022-09-20 20:02",13228844,1663704131,2152241471,"8e351d87c6af061bdb86fd46d294c8f8","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v16.001.2022263163828.h5",2016,"001"
"VNP46A4.A2016001.h29v17.001.2022263162811.h5","2022-09-20 17:19",2043286,1663694348,2816140504,"9a08ffb08ee142dceeaeb8780c53797b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h29v17.001.2022263162811.h5",2016,"001"
"VNP46A4.A2016001.h30v01.001.2022263170539.h5","2022-09-20 21:04",13764747,1663707881,1055195328,"0afc303dbedd42f8a4bf78032bc72e1d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v01.001.2022263170539.h5",2016,"001"
"VNP46A4.A2016001.h30v02.001.2021126111544.h5","2021-05-06 19:19",36591859,1620328764,3407121173,"03dd00b9ebbd366565cb9b57a31e2670","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v02.001.2021126111544.h5",2016,"001"
"VNP46A4.A2016001.h30v03.001.2021124180527.h5","2021-05-05 03:58",34839287,1620187094,4014001655,"c9ead231c1b880cb125974dc6f1b0861","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v03.001.2021124180527.h5",2016,"001"
"VNP46A4.A2016001.h30v04.001.2021124191149.h5","2021-05-05 06:33",36234254,1620196423,3205367300,"6fe7b6b2fb770698d25ee0e7770df0c5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v04.001.2021124191149.h5",2016,"001"
"VNP46A4.A2016001.h30v05.001.2021124191617.h5","2021-05-05 06:15",14657057,1620195313,220831381,"ccef562c4ec6556abac024b38999de15","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v05.001.2021124191617.h5",2016,"001"
"VNP46A4.A2016001.h30v06.001.2021125105209.h5","2021-05-05 21:42",4961197,1620250941,1065759518,"78796046011b00af35f41e5f0cf1f625","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v06.001.2021125105209.h5",2016,"001"
"VNP46A4.A2016001.h30v07.001.2021119133703.h5","2021-04-30 01:25",5076679,1619745921,3658017526,"5ae08285d1e6a5e0221f561e3ac224ef","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v07.001.2021119133703.h5",2016,"001"
"VNP46A4.A2016001.h30v08.001.2021124180802.h5","2021-05-05 03:50",4278497,1620186615,3009473518,"f818b38125be1cdfb518d187dbd7e6d0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v08.001.2021124180802.h5",2016,"001"
"VNP46A4.A2016001.h30v09.001.2021124180513.h5","2021-05-05 03:43",4780604,1620186225,2971657886,"0751e6413b4cd921de1b6b464c5eb27a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v09.001.2021124180513.h5",2016,"001"
"VNP46A4.A2016001.h30v10.001.2021124180143.h5","2021-05-05 03:55",7384714,1620186915,2660243602,"7322ca63f452a395e8566d0ff1cf9a71","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v10.001.2021124180143.h5",2016,"001"
"VNP46A4.A2016001.h30v11.001.2021124180303.h5","2021-05-05 04:07",14125500,1620187622,630371307,"afe91b047b288e24f063f14888a6e1a5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v11.001.2021124180303.h5",2016,"001"
"VNP46A4.A2016001.h30v12.001.2021124175934.h5","2021-05-05 03:43",4679133,1620186225,805647793,"c3daae6d555b4e1d0a3622354912814e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v12.001.2021124175934.h5",2016,"001"
"VNP46A4.A2016001.h30v15.001.2021119134154.h5","2021-04-30 00:21",4756433,1619742072,1821064492,"1c35377495bc2c5fe8b6ba4974ac472b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v15.001.2021119134154.h5",2016,"001"
"VNP46A4.A2016001.h30v16.001.2022263170639.h5","2022-09-20 20:27",14059602,1663705661,2118072358,"00c428562a35470b4a9c53344626f8c9","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v16.001.2022263170639.h5",2016,"001"
"VNP46A4.A2016001.h30v17.001.2022263163820.h5","2022-09-20 17:29",1985880,1663694948,1701351897,"4b25ce640933f4176cd6b61da3cdcd83","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h30v17.001.2022263163820.h5",2016,"001"
"VNP46A4.A2016001.h31v01.001.2022263170657.h5","2022-09-20 20:41",9151391,1663706501,3227271254,"b4782a682b0c1ab2acb89ab91d4a3d96","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v01.001.2022263170657.h5",2016,"001"
"VNP46A4.A2016001.h31v02.001.2021124175621.h5","2021-05-05 01:54",35813784,1620179693,2232607006,"3a32e24e9df267b5217ee97f6becaa10","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v02.001.2021124175621.h5",2016,"001"
"VNP46A4.A2016001.h31v03.001.2021120143348.h5","2021-05-01 01:12",32603026,1619831555,2002914362,"2cbab2b158b94270a95a8d4223418ebd","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v03.001.2021120143348.h5",2016,"001"
"VNP46A4.A2016001.h31v04.001.2021120143313.h5","2021-05-01 00:39",21678188,1619829545,3793099559,"e306147f2fafacd3eb19f6a619d3a33d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v04.001.2021120143313.h5",2016,"001"
"VNP46A4.A2016001.h31v05.001.2021119133221.h5","2021-04-30 02:36",10785675,1619750183,2168237301,"e1a56893c92426b489034d1c697ef82f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v05.001.2021119133221.h5",2016,"001"
"VNP46A4.A2016001.h31v06.001.2021124180822.h5","2021-05-05 03:43",648574,1620186225,3301711923,"d2b4ffc652dec6946f2b11d092cd2a7a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v06.001.2021124180822.h5",2016,"001"
"VNP46A4.A2016001.h31v08.001.2021124180000.h5","2021-05-05 03:31",720564,1620185474,3919770919,"0ad73c7ae34df9bc7db9cc619ca99992","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v08.001.2021124180000.h5",2016,"001"
"VNP46A4.A2016001.h31v09.001.2021124164156.h5","2021-05-05 05:08",6164695,1620191293,2902724126,"7e7fd2da6025ab328793087e0e64d567","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v09.001.2021124164156.h5",2016,"001"
"VNP46A4.A2016001.h31v10.001.2021124175838.h5","2021-05-05 03:55",10126674,1620186915,4223286859,"362597162d21fddda8587d35848539f3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v10.001.2021124175838.h5",2016,"001"
"VNP46A4.A2016001.h31v11.001.2021124175535.h5","2021-05-05 04:06",14298317,1620187563,1483565630,"27a3d2e1082011929c9b2433929e239f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v11.001.2021124175535.h5",2016,"001"
"VNP46A4.A2016001.h31v12.001.2021124180925.h5","2021-05-05 03:55",6227848,1620186915,1822044629,"5d1524f04b5c90acad0b29c1ecb30596","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v12.001.2021124180925.h5",2016,"001"
"VNP46A4.A2016001.h31v15.001.2021119132342.h5","2021-04-30 00:38",5666925,1619743094,1653958326,"4615727f5f999e317b97ac9e18af00ab","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v15.001.2021119132342.h5",2016,"001"
"VNP46A4.A2016001.h31v16.001.2022263163639.h5","2022-09-20 19:59",13619377,1663703942,399055296,"92e735cffa9645e963940cf1e5f41caf","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v16.001.2022263163639.h5",2016,"001"
"VNP46A4.A2016001.h31v17.001.2022263131641.h5","2022-09-20 14:30",1939437,1663684238,269133183,"aa2e0c0b5340679c3edce77cbf49c6ec","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h31v17.001.2022263131641.h5",2016,"001"
"VNP46A4.A2016001.h32v01.001.2022263170650.h5","2022-09-20 21:15",14101210,1663708541,76686932,"a28e65ed2f71c5f556df20561dd49ae3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v01.001.2022263170650.h5",2016,"001"
"VNP46A4.A2016001.h32v02.001.2021124180646.h5","2021-05-05 02:07",36846348,1620180473,1208879602,"ca8be07156478eb1f3c4c4aeb0dabb87","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v02.001.2021124180646.h5",2016,"001"
"VNP46A4.A2016001.h32v03.001.2021120142351.h5","2021-05-01 00:20",8006953,1619828437,2428066845,"27c2311347119fda48c354868d231f3f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v03.001.2021120142351.h5",2016,"001"
"VNP46A4.A2016001.h32v04.001.2021124180935.h5","2021-05-05 03:55",9575711,1620186915,501854321,"78e80274661657fd4239b773097e4bf4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v04.001.2021124180935.h5",2016,"001"
"VNP46A4.A2016001.h32v05.001.2021124191250.h5","2021-05-05 07:51",3826977,1620201103,2808299717,"a1d9f4bc38e0648b862d602fb261253b","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v05.001.2021124191250.h5",2016,"001"
"VNP46A4.A2016001.h32v07.001.2021125201505.h5","2021-05-06 05:41",750210,1620279711,4033080989,"3521f95fec1495a6952de0f1819127d3","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v07.001.2021125201505.h5",2016,"001"
"VNP46A4.A2016001.h32v08.001.2021125105332.h5","2021-05-05 21:37",658959,1620250642,4148259017,"43fe0da5b3c4a2d1228598dab951afad","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v08.001.2021125105332.h5",2016,"001"
"VNP46A4.A2016001.h32v09.001.2021124180028.h5","2021-05-05 03:50",7440702,1620186615,4062574579,"5394a96c4cffc0e6991d26f20c44e017","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v09.001.2021124180028.h5",2016,"001"
"VNP46A4.A2016001.h32v10.001.2021125105340.h5","2021-05-05 22:05",6458604,1620252352,2384190916,"25de393f827514f86f2edf2385037793","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v10.001.2021125105340.h5",2016,"001"
"VNP46A4.A2016001.h32v11.001.2021124174859.h5","2021-05-05 05:25",14075578,1620192343,208382027,"93d9a692bde23bb7abe4627d72eb4dbe","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v11.001.2021124174859.h5",2016,"001"
"VNP46A4.A2016001.h32v12.001.2021125201549.h5","2021-05-06 07:40",12942083,1620286851,173777406,"95ac1a67efb7d2ce4492d26dc87ebeb1","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v12.001.2021125201549.h5",2016,"001"
"VNP46A4.A2016001.h32v13.001.2021124175923.h5","2021-05-05 03:34",2359461,1620185683,3518032857,"77fde82fe6856a28419d8507f95a5d3a","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v13.001.2021124175923.h5",2016,"001"
"VNP46A4.A2016001.h32v15.001.2021119132450.h5","2021-04-30 01:38",3862747,1619746732,2024227898,"0c29231de692ca49bd3ab505f5e84270","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v15.001.2021119132450.h5",2016,"001"
"VNP46A4.A2016001.h32v16.001.2022263163855.h5","2022-09-20 19:59",12697806,1663703942,601389273,"c1c66b8e57c2ea993d03d229573dd3e7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v16.001.2022263163855.h5",2016,"001"
"VNP46A4.A2016001.h32v17.001.2022263132741.h5","2022-09-20 14:34",1881431,1663684478,4223736122,"c7d78b2fd6aa165be80c69976d11a312","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h32v17.001.2022263132741.h5",2016,"001"
"VNP46A4.A2016001.h33v01.001.2022263170710.h5","2022-09-20 20:34",5396459,1663706081,1754372685,"958088bcbc8543fae27445dffc2b95f5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v01.001.2022263170710.h5",2016,"001"
"VNP46A4.A2016001.h33v02.001.2021125200601.h5","2021-05-06 05:30",33539614,1620279021,352135594,"74be651b4767c8b497470feef1770426","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v02.001.2021125200601.h5",2016,"001"
"VNP46A4.A2016001.h33v03.001.2021120235341.h5","2021-05-01 09:15",11223475,1619860535,3320715772,"c4caeeeea0a4da5ff9fd6946ca9b4ca7","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v03.001.2021120235341.h5",2016,"001"
"VNP46A4.A2016001.h33v04.001.2021124180344.h5","2021-05-05 03:37",865834,1620185863,1315354008,"b14889234b57f3a709381246e1e957ab","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v04.001.2021124180344.h5",2016,"001"
"VNP46A4.A2016001.h33v08.001.2021124175928.h5","2021-05-05 03:37",729135,1620185863,3250041601,"0d6df6d8839c1cc6c039647fcd5a2438","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v08.001.2021124175928.h5",2016,"001"
"VNP46A4.A2016001.h33v09.001.2021124175920.h5","2021-05-05 03:37",2279322,1620185863,4095128650,"66c43f6516da249a2bdb1682cdd76ed2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v09.001.2021124175920.h5",2016,"001"
"VNP46A4.A2016001.h33v10.001.2021125201344.h5","2021-05-06 05:37",905347,1620279441,1568272167,"5284a54ea562a1adbdcc2021ea060608","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v10.001.2021125201344.h5",2016,"001"
"VNP46A4.A2016001.h33v11.001.2021125201726.h5","2021-05-06 04:51",4643157,1620276681,1160034287,"a8fa87ada24ed4bd249509260d25ac59","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v11.001.2021125201726.h5",2016,"001"
"VNP46A4.A2016001.h33v12.001.2021124175742.h5","2021-05-05 03:32",3138834,1620185563,3956055218,"da89f38808976d2015bef78f69be15e2","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v12.001.2021124175742.h5",2016,"001"
"VNP46A4.A2016001.h33v15.001.2021120142332.h5","2021-04-30 22:33",2528944,1619821998,3727985295,"3fe0d533270a45531359931d12da343d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v15.001.2021120142332.h5",2016,"001"
"VNP46A4.A2016001.h33v16.001.2022263170620.h5","2022-09-20 20:10",15720476,1663704611,1917435516,"8af885ac7df61d5230a96df7c5851a83","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v16.001.2022263170620.h5",2016,"001"
"VNP46A4.A2016001.h33v17.001.2022263162841.h5","2022-09-20 17:19",2267965,1663694348,616120845,"e7f34a94c1b8c8be11a06e9c1a269c67","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h33v17.001.2022263162841.h5",2016,"001"
"VNP46A4.A2016001.h34v02.001.2021124192823.h5","2021-05-05 04:29",31788053,1620188945,3346451561,"62223f0308b431f9d1e853a62f37ea87","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v02.001.2021124192823.h5",2016,"001"
"VNP46A4.A2016001.h34v03.001.2021125201810.h5","2021-05-06 05:25",6396429,1620278751,2485811868,"8aa0c447bc677d9a2fe05c3025ba4cc0","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v03.001.2021125201810.h5",2016,"001"
"VNP46A4.A2016001.h34v07.001.2021124175806.h5","2021-05-05 03:50",701043,1620186615,781854442,"08546652cb0f34347805e67374081694","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v07.001.2021124175806.h5",2016,"001"
"VNP46A4.A2016001.h34v08.001.2021124175811.h5","2021-05-05 03:33",749633,1620185593,2673130519,"a4da14fbde46f0fe8bf0541350b31759","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v08.001.2021124175811.h5",2016,"001"
"VNP46A4.A2016001.h34v09.001.2021124152102.h5","2021-05-05 03:43",883511,1620186225,3460322720,"57c4e3f5c1244f239ee21ecfce03d5d6","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v09.001.2021124152102.h5",2016,"001"
"VNP46A4.A2016001.h34v10.001.2021124175609.h5","2021-05-05 03:29",1294876,1620185354,589013754,"b6bb8e882528966d802e9035d3859639","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v10.001.2021124175609.h5",2016,"001"
"VNP46A4.A2016001.h34v11.001.2021124180109.h5","2021-05-05 03:43",1225018,1620186225,3186496105,"f7db2b0f6b8a3b59f495bfa0dd693c53","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v11.001.2021124180109.h5",2016,"001"
"VNP46A4.A2016001.h34v13.001.2021119133516.h5","2021-04-30 03:12",3052242,1619752341,3929564024,"1e406866856fb48d055c6196f4eec1d4","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A4/2016/001/VNP46A4.A2016001.h34v13.001.2021119133516.h5",2016,"001"
