"name","last_modified","size","mtime","cksum","md5sum","resourceType","downloadsLink","year","day","month"
"VNP46A3.A2015060.h31v12.001.2021125115818.h5","2021-05-05 12:07",4481956,1620216437,2930932369,"33b5b57ef6e72fd78e975759fdce9c28","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v12.001.2021125115818.h5",2015,"060","03"
"VNP46A3.A2015060.h31v15.001.2021125115905.h5","2021-05-05 12:07",3384065,1620216437,763795546,"2dac49f8d743b336fe441dcd47c10181","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v15.001.2021125115905.h5",2015,"060","03"
"VNP46A3.A2015060.h31v16.001.2021125115800.h5","2021-05-05 12:07",5131225,1620216467,2160064921,"e1cca5579f2d8c86a375f6d941e4170d","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v16.001.2021125115800.h5",2015,"060","03"
"VNP46A3.A2015060.h31v17.001.2021125160312.h5","2021-05-05 16:20",608728,1620231608,821809910,"70311af89891376bbd1f4ad9a751a621","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h31v17.001.2021125160312.h5",2015,"060","03"
"VNP46A3.A2015060.h32v01.001.2021125115805.h5","2021-05-05 12:06",8450561,1620216377,744645392,"d37dc3399a61fca6757ddcf6ca3cb6ee","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v01.001.2021125115805.h5",2015,"060","03"
"VNP46A3.A2015060.h32v02.001.2021125115819.h5","2021-05-05 12:07",25522020,1620216437,1669190947,"e0a80e052ae84f44144f9b7e75ecd31e","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v02.001.2021125115819.h5",2015,"060","03"
"VNP46A3.A2015060.h32v03.001.2021125115822.h5","2021-05-05 12:06",6469692,1620216377,4182227307,"d99cb67f12e4d0fec97816f90f974a82","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v03.001.2021125115822.h5",2015,"060","03"
"VNP46A3.A2015060.h32v04.001.2021125115823.h5","2021-05-05 12:06",7880619,1620216377,890460682,"a39c395ec23c8dc90535a28f4b8e6cc5","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v04.001.2021125115823.h5",2015,"060","03"
"VNP46A3.A2015060.h32v05.001.2021125115823.h5","2021-05-05 12:06",2934191,1620216377,943108421,"6d503f8a0d78a010ffa94b065902c02f","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v05.001.2021125115823.h5",2015,"060","03"
"VNP46A3.A2015060.h32v07.001.2021125115825.h5","2021-05-05 12:06",705030,1620216377,2090508521,"645d3ec93599b167845f14606e1f1ca1","File","https://ladsweb.modaps.eosdis.nasa.gov/archive/allData/5000/VNP46A3/2015/060/VNP46A3.A2015060.h32v07.001.2021125115825.h5",2015,"060","03"
